sentence,label
डैरेल वाल्ट्रिप ने १११.०६८ मील प्रति घंटे की रफ्तार से पोल जीत लिया।,B-PER I-PER O O O O O O O O O O O
"कुछ चिंता है कि उसके कुछ अनुवाद, विशेष रूप से लेव तोलस्तोय आन्ना करेनिना का अधूरा अनुवाद, वास्तव में उनके पति द्वारा अनुवादित किया गया था।",O O O O O O O O O O B-PER I-PER B-CW I-CW O O O O O O O O O O O O
"कैम्ब्राई के गॉडफ्रे (११वीं सदी), पूर्व और कवि",B-PER I-PER I-PER O O O O O
"हालांकि, कुछ क्षेत्रों में सार्वजनिक बुलेटिन बोर्ड होते हैं जहां नोटिस पोस्ट किए जा सकते हैं।",O O O O O B-PROD I-PROD O O O O O O O O O
"२००६ में, उन्होंने बिंगो शीर्षक से अपना पहला एकल एल्बम जारी किया।",O O O B-CW O O O O O O O O
बाद में उन्होंने इसके सीक्वल श्रेक २ का सह निर्देशन किया।,O O O O O B-CW I-CW O O O O
वे एक क्लासिक माँस पेशी की गाड़ी ढूंढते हैं और उसे चुरा लेते हैं।,O O O B-PROD I-PROD I-PROD I-PROD O O O O O O O
"बाद में, उन्होंने ऊर्जा उद्योग में काम किया और एंजी इलेक्ट्राबेल के बोर्ड में काम किया।",O O O O O O O O O B-CORP I-CORP O O O O O
१९५८ में पैगी ली द्वारा एक प्रसिद्ध कवर संस्करण रिकॉर्ड किया गया था।,O O B-PER I-PER O O O O O O O O O
"वह २०१५ से २०२० तक व्यापार, ऊर्जा और औद्योगिक रणनीति विभाग थे।",O O O O O B-GRP I-GRP I-GRP I-GRP I-GRP I-GRP O
"ऑर्गनाइज़ेशन इंटरनेशनेल डेस कंस्ट्रक्टर्स डी'ऑटोमोबाइल्स ५० से अधिक देशों में गिना जाता है जो ऑटोमोबाइल को इकट्ठा, निर्माण या प्रसार करते हैं।",B-CORP I-CORP I-CORP I-CORP I-CORP O O O O O O O O O O O O O O O O O
