sentence,label
रिदम सेक्शन से कदम रखने वाले पहले जैज़ गिटारवादक थे एडी लैंग ।,O O O O O O O O O O B-PER I-PER O
"चूंकि सिस्टम केवल एक उष्णकटिबंधीय अवसाद था, हल्की हवाओं की सूचना दी गई थी; हालांकि, मैकडिल एयर फ़ोर्स बेस पर चरम गति की सूचना मिली थी।",O O O O O O O O O O O O O O O B-LOC I-LOC I-LOC I-LOC O O O O O O O
"वॉल की सस्केचेवान पार्टी सरकार ४९ सीटों के बढ़े हुए बहुमत के साथ फिर से चुनी गई, जो प्रांत के इतिहास में तीसरी सबसे बड़ी बहुमत वाली सरकार थी।",O O B-GRP I-GRP O O O O O O O O O O O O O O O O O O O O O O O O O
९७ में मासे ( नरसंहार लिल याची की विशेषता),O O O O B-PER O O O O
"उनकी माँ का उपन्यासकार जॉर्ज इलियट से दूर का रिश्ता था, लेकिन अपनी बोहेमियन जीवनशैली के कारण इस बारे में चुप रहीं।",O O O O B-PER I-PER O O O O O O O O O O O O O O O O
भाप बस १८३० के दशक में घोड़ों द्वारा खींची जाने वाली बसों के लिए प्रतिस्पर्धा के रूप में उभरा।,B-PROD I-PROD O O O O O O O O O O O O O O O O O
ट्रेवर (सीजन ६: एपिसोड १७),B-CW O O O O
"रेट्रोग्लो का उपयोग विभिन्न प्रकार के अनुप्रयोगों के लिए किया जाता है, जिसमें जॉगर्स, वॉकर, साइकिल सवार और राजमार्ग श्रमिकों के लिए उच्च दृश्यता वाले कपड़े शामिल हैं।",O O O O O O O O O O O O O O O O O O O O O O B-PROD I-PROD I-PROD I-PROD O O
बचत खाता : ०.०५% प्रति वर्ष की ब्याज दर + ०.२०% फ़िडेलिटी प्रीमियम के साथ खाता।,B-PROD I-PROD O O O O O O O O O O O O O O
जिले का शिक्षा बोर्ड इसके नौ सदस्य हैं जो नीति निर्धारित करते हैं और इसके प्रशासन के माध्यम से जिले के वित्तीय और शैक्षिक संचालन की देखरेख करते हैं।,O O B-GRP I-GRP O O O O O O O O O O O O O O O O O O O O O O O O O
१९९८ और २००० में उनके प्रतिद्वंद्वी रिपब्लिकन पार्टी जॉन क्लाइन के खिलाफ उन्हें दोबारा मैच का सामना करना पड़ा।,O O O O O O B-GRP I-GRP B-PER I-PER O O O O O O O O O
